OBJECTID,TICKET_NUMBER,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,VIOLATION_PROC_DESC,LOCATION,PLATE_STATE,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DESC,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM
81451577,7917963465,2023/02/12 05:00:00+00,59,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,AT 1160 1ST ST NE, ,,0,0,Other,,,250,0,0,0,0,0,0,399454.31,137478.54,38.905,-77.006,304584,2023/03/05 15:02:52+00
81451578,7917972705,2023/02/27 05:00:00+00,737,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 1015 HALF ST SE WEST SIDE @K*, ,,0,0,Other,,,50,0,0,0,0,0,0,399352.81,134508.33,38.878,-77.007,905863,2023/03/05 15:02:52+00
81451579,7917972716,2023/02/27 05:00:00+00,743,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 1010 HALF ST SE EAST SIDE @K*, ,,0,0,Other,,,50,50,0,0,0,0,0,399352.81,134508.33,38.878,-77.007,905863,2023/03/05 15:02:52+00
81451580,7917972720,2023/02/27 05:00:00+00,745,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 1010 HALF ST SE EAST SIDE @K*, ,,0,0,Other,,,50,0,0,0,0,0,0,399352.81,134508.33,38.878,-77.007,905863,2023/03/05 15:02:52+00
81451581,7917972731,2023/02/27 05:00:00+00,749,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 1010 HALF ST SE EAST SIDE @K*, ,,0,0,Other,,,50,0,0,0,0,0,0,399352.81,134508.33,38.878,-77.007,905863,2023/03/05 15:02:52+00
81451582,7917972742,2023/02/27 05:00:00+00,751,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 1010 HALF ST SE EAST SIDE @L*, ,,0,0,Other,,,50,0,0,0,0,0,0,399353.06,134410.4,38.878,-77.007,902627,2023/03/05 15:02:52+00
81451583,7918009503,2023/02/27 05:00:00+00,756,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 1010 HALF ST SE EAST SIDE @L*, ,,0,0,Other,,,50,0,0,0,0,0,0,399353.06,134410.4,38.878,-77.007,902627,2023/03/05 15:02:52+00
81451584,7918009514,2023/02/27 05:00:00+00,800,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 1010 HALF ST SE EAST SIDE @L*, ,,0,0,Other,,,50,0,0,0,0,0,0,399353.06,134410.4,38.878,-77.007,902627,2023/03/05 15:02:52+00
81451585,7918009525,2023/02/27 05:00:00+00,804,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 1010 HALF ST SE EAST SIDE @L*, ,,0,0,Other,,,50,0,0,0,0,0,0,399353.06,134410.4,38.878,-77.007,902627,2023/03/05 15:02:52+00
81451586,7918009536,2023/02/27 05:00:00+00,916,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 50 L ST SE NORTH SIDE @HALF *, ,,0,0,Other,,,50,0,0,0,0,0,0,399353.06,134410.4,38.878,-77.007,902627,2023/03/05 15:02:52+00
81451587,7918009540,2023/02/27 05:00:00+00,920,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 50 L ST SE NORTH SIDE @HALF *, ,,0,0,Other,,,50,0,0,0,0,0,0,399353.06,134410.4,38.878,-77.007,902627,2023/03/05 15:02:52+00
81451588,7918009551,2023/02/27 05:00:00+00,923,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 50 L ST SE NORTH SIDE @HALF *, ,,0,0,Other,,,50,0,0,0,0,0,0,399353.06,134410.4,38.878,-77.007,902627,2023/03/05 15:02:52+00
81451589,7918009584,2023/02/27 05:00:00+00,946,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 37 L ST SE SOUTH SIDE @HALF *, ,,0,0,Other,,,50,0,0,0,0,0,0,399353.06,134410.4,38.878,-77.007,902627,2023/03/05 15:02:52+00
81451590,7918009595,2023/02/27 05:00:00+00,1010,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P014,EMERGENCY NO PARKING,FRONT 37 L ST SE SOUTH SIDE @HALF *, ,,0,0,Other,,,50,0,0,0,0,0,0,399353.06,134410.4,38.878,-77.007,902627,2023/03/05 15:02:52+00
81451591,7918009606,2023/02/27 05:00:00+00,2145,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,BLOCK 500 6TH ST NW WEST SIDE @E S*, ,,0,0,Other,,,50,0,0,0,0,0,0,398274.35,138469.72,38.914,-77.02,904398,2023/03/05 15:02:52+00
81451592,7918010634,2023/02/17 05:00:00+00,2051,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P198,PARK WITHIN 20 FEET OF A BUS STOP OR ZONE,BLOCK 2400 14TH ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397238.03,139219.58,38.921,-77.032,806926,2023/03/05 15:02:52+00
81451593,7918010645,2023/02/18 05:00:00+00,644,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P077,MOTOR RUNNING UNATTENDED,BLOCK 1305 FLORIDA AVE NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397328.16,139157.68,38.92,-77.031,805551,2023/03/05 15:02:52+00
81451594,7918010682,2023/02/20 05:00:00+00,1932,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P055,NO PARKING ANYTIME,BLOCK 1700 14TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,397228.83,138346.41,38.913,-77.032,811787,2023/03/05 15:02:52+00
81451595,7918010693,2023/02/20 05:00:00+00,2003,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P007,PARK IN A BUS ZONE,BLOCK 2400 14TH ST NW, ,,0,0,Other,,,100,0,0,0,0,0,0,397238.03,139219.58,38.921,-77.032,806926,2023/03/05 15:02:52+00
81451596,7918010704,2023/02/20 05:00:00+00,2034,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 3100 14TH ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397162.06,140182.43,38.93,-77.033,800897,2023/03/05 15:02:52+00
81451597,7918010715,2023/02/20 05:00:00+00,2035,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P077,MOTOR RUNNING UNATTENDED,BLOCK 3100 14TH ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397162.06,140182.43,38.93,-77.033,800897,2023/03/05 15:02:52+00
81451598,7918010726,2023/02/20 05:00:00+00,2101,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P269,NO STANDING ANYTIME,BLOCK 1400 IRVING ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397083.17,140096.59,38.929,-77.034,809317,2023/03/05 15:02:52+00
81451599,7918010785,2023/02/21 05:00:00+00,1948,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 1300 U ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397330.13,138792.9,38.917,-77.031,804518,2023/03/05 15:02:52+00
81451600,7918010796,2023/02/21 05:00:00+00,1952,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P198,PARK WITHIN 20 FEET OF A BUS STOP OR ZONE,BLOCK 1300 14TH ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397228.83,137798.13,38.908,-77.032,802156,2023/03/05 15:02:52+00
81451601,7918010800,2023/02/21 05:00:00+00,2031,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P269,NO STANDING ANYTIME,BLOCK 1300 PARK RD NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397374.57,140361.21,38.931,-77.03,802061,2023/03/05 15:02:52+00
81451602,7918010811,2023/02/21 05:00:00+00,2045,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P320,PARKED IN DRIVEWAY OR ALLEY TO OBSTRUCT SIDEWALK,BLOCK 1600 LAMONT ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,396758.68,140325.18,38.931,-77.037,803257,2023/03/05 15:02:52+00
81451603,7918010822,2023/02/21 05:00:00+00,2108,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P269,NO STANDING ANYTIME,BLOCK 1400 IRVING ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397083.17,140096.59,38.929,-77.034,809317,2023/03/05 15:02:52+00
81451604,7918010866,2023/02/22 05:00:00+00,1940,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P077,MOTOR RUNNING UNATTENDED,BLOCK 1600 U ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,396749.41,138793.38,38.917,-77.037,813327,2023/03/05 15:02:52+00
81451605,7918010870,2023/02/22 05:00:00+00,2018,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,REAR 1624 U ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,396713.47,138766.04,38.917,-77.038,226300,2023/03/05 15:02:52+00
81451606,7918010881,2023/02/22 05:00:00+00,2023,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,REAR 1624 U ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,396713.47,138766.04,38.917,-77.038,226300,2023/03/05 15:02:52+00
81451607,7918062095,2023/02/22 05:00:00+00,2037,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P198,PARK WITHIN 20 FEET OF A BUS STOP OR ZONE,BLOCK 1100 14TH ST NW, ,,950297915,0,Other,,,50,0,0,0,0,0,0,397228.79,137406.96,38.905,-77.032,811856,2023/03/05 15:02:52+00
81451608,7918066376,2023/02/22 05:00:00+00,2049,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P077,MOTOR RUNNING UNATTENDED,AT 1213 U ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397505.82,138829.26,38.917,-77.029,240808,2023/03/05 15:02:52+00
81451609,7918077414,2023/02/25 05:00:00+00,2129,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,AT 55 M ST NE, ,,0,0,Other,,,250,0,0,0,0,0,0,399391.74,137510.21,38.905,-77.007,310088,2023/03/05 15:02:52+00
81451610,7918077425,2023/02/25 05:00:00+00,2132,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,AT 55 M ST NE, ,,0,0,Other,,,250,0,0,0,0,0,0,399391.74,137510.21,38.905,-77.007,310088,2023/03/05 15:02:52+00
81451611,7918077436,2023/02/25 05:00:00+00,2134,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,AT 55 M ST NE, ,,0,0,Other,,,250,0,0,0,0,0,0,399391.74,137510.21,38.905,-77.007,310088,2023/03/05 15:02:52+00
81451612,7918098016,2023/02/18 05:00:00+00,1449,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P002,STAND OR PARK IN ALLEY,REAR 1200 4TH ST NE, ,,0,0,Other,,,30,0,0,0,0,0,0,399950.5,137616.59,38.906,-77.001,800030,2023/03/05 15:02:52+00
81451613,7918099383,2023/02/25 05:00:00+00,1348,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P306,"PARK ON MEDIAN, ISLAND, OR SAFETY ZONE",FRONT 1755 COLUMBIA RD NW, ,,0,0,Other,,,100,0,0,0,0,0,0,396406.23,139555.84,38.924,-77.041,235930,2023/03/05 15:02:52+00
81451614,7918099394,2023/02/26 05:00:00+00,612,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P077,MOTOR RUNNING UNATTENDED,BLOCK 2400 18TH ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,396326.17,139306.49,38.922,-77.042,813850,2023/03/05 15:02:52+00
81451615,7918099405,2023/02/26 05:00:00+00,1154,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,REAR 1629 COLUMBIA RD NW, ,,0,0,Other,,,250,0,0,0,0,0,0,396718.01,139803.81,38.926,-77.038,236284,2023/03/05 15:02:52+00
81451616,7918121945,2023/02/12 05:00:00+00,720,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P029,PARK WITH LEFT WHEEL TO THE CURB,BLOCK 900 SPRING RD NW NORTH SIDE *, ,,0,0,Other,,,20,20,0,0,0,0,0,397698.77,140840.31,38.935,-77.027,808537,2023/03/05 15:02:52+00
81451617,7918139110,2023/02/14 05:00:00+00,2203,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P303,RESERVED RESIDENTIAL SPACE PERSONS W/ DISABILTIES,AT 1207 4TH ST NW, ,,0,0,Other,,,250,250,0,0,0,0,0,398617.96,137567.52,38.906,-77.016,237712,2023/03/05 15:02:52+00
81451618,7918139121,2023/02/14 05:00:00+00,2208,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P303,RESERVED RESIDENTIAL SPACE PERSONS W/ DISABILTIES,AT 1207 4TH ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,398617.96,137567.52,38.906,-77.016,237712,2023/03/05 15:02:52+00
81451619,7918153003,2023/02/25 05:00:00+00,2358,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,NO PARKING ANYTIME,Inside 2 I ST SE, ,,950614957,0,Other,,,30,30,0,0,0,0,0,399254.85,134634.41,38.88,-77.009,278014,2023/03/05 15:02:52+00
81451620,7918153014,2023/02/26 05:00:00+00,1,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,Inside 2 I ST SE, ,,0,0,Other,,,250,0,0,0,0,0,0,399254.85,134634.41,38.88,-77.009,278014,2023/03/05 15:02:52+00
81451621,7918153025,2023/02/26 05:00:00+00,5,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,Inside 2 I ST SE, ,,0,0,Other,,,250,0,0,0,0,0,0,399254.85,134634.41,38.88,-77.009,278014,2023/03/05 15:02:52+00
81451622,7918268901,2023/02/09 05:00:00+00,1301,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,BLOCK 3500 GEORGIA AVE NW  @NEWTON*, ,,0,0,Other,,,250,0,0,0,0,0,0,397928.49,140640.09,38.934,-77.024,901294,2023/03/05 15:02:52+00
81451623,7918268923,2023/02/24 05:00:00+00,1335,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P014,EMERGENCY NO PARKING,FRONT 3705 GEORGIA AVE NW NORTHBOU*, ,,0,0,Other,,,50,0,0,0,0,0,0,397884.67,141009.47,38.937,-77.024,809816,2023/03/05 15:02:52+00
81451624,7918268934,2023/02/24 05:00:00+00,1336,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P014,EMERGENCY NO PARKING,FRONT 3705 GEORGIA AVE NW NORTHBOU*, ,,0,0,Other,,,50,0,0,0,0,0,0,397884.67,141009.47,38.937,-77.024,809816,2023/03/05 15:02:52+00
81451625,7918268945,2023/02/26 05:00:00+00,1126,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P014,EMERGENCY NO PARKING,SIDE 90 WEBSTER ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399474.16,141863.93,38.945,-77.006,81632,2023/03/05 15:02:52+00
81451626,7918268956,2023/02/26 05:00:00+00,1139,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P014,EMERGENCY NO PARKING,SIDE 90 WEBSTER ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399474.16,141863.93,38.945,-77.006,81632,2023/03/05 15:02:52+00
81451630,7918296654,2023/02/01 05:00:00+00,1602,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 2100 5TH ST NE NORTHBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,400041.73,138974.76,38.919,-77,814447,2023/03/05 15:02:52+00
81451631,7918296665,2023/02/02 05:00:00+00,1123,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 2800 NORTH CAPITOL ST NW SOU*, ,,0,0,Other,,,100,100,0,0,0,0,0,399216.15,139734.21,38.925,-77.009,809670,2023/03/05 15:02:52+00
81451632,7918320583,2023/02/25 05:00:00+00,43,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,AT 908 FLORIDA AVE NW Inside, ,,0,0,Other,,,250,0,0,0,0,0,0,397880.9,138881.95,38.918,-77.024,239467,2023/03/05 15:02:52+00
81451633,7918320594,2023/02/25 05:00:00+00,112,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,REAR 1820 8TH ST NW Inside, ,,0,0,Other,,,250,0,0,0,0,0,0,397988.56,138531.01,38.915,-77.023,239867,2023/03/05 15:02:52+00
81451634,7918322893,2023/02/02 05:00:00+00,1211,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 2800 NORTH CAPITOL ST NW SOU*, ,,0,0,Other,,,100,0,0,0,0,0,0,399216.15,139734.21,38.925,-77.009,809670,2023/03/05 15:02:52+00
81451635,7918322904,2023/02/02 05:00:00+00,1424,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 2100 5TH ST NE SOUTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,400041.73,138974.76,38.919,-77,814447,2023/03/05 15:02:52+00
81451636,7918322915,2023/02/02 05:00:00+00,1425,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 2100 5TH ST NE SOUTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,400041.73,138974.76,38.919,-77,814447,2023/03/05 15:02:52+00
81451637,7918322926,2023/02/02 05:00:00+00,1528,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 2100 5TH ST NE NORTHBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,400041.73,138974.76,38.919,-77,814447,2023/03/05 15:02:52+00
81451642,7918328596,2023/02/03 05:00:00+00,1503,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 2600 MILITARY RD NW EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,395285.93,143693.34,38.961,-77.054,808398,2023/03/05 15:02:52+00
81451643,7918328600,2023/02/03 05:00:00+00,1507,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 2600 MILITARY RD NW EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,395285.93,143693.34,38.961,-77.054,808398,2023/03/05 15:02:52+00
81451644,7918328611,2023/02/06 05:00:00+00,1427,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 2600 MILITARY RD NW EASTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,395285.93,143693.34,38.961,-77.054,808398,2023/03/05 15:02:52+00
81451645,7918328622,2023/02/06 05:00:00+00,1429,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 2600 MILITARY RD NW EASTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,395285.93,143693.34,38.961,-77.054,808398,2023/03/05 15:02:52+00
81451646,7918331761,2023/02/11 05:00:00+00,19,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P002,STAND OR PARK IN ALLEY,REAR 7300 GEORGIA AVE NW WEST SIDE, ,,0,0,Other,,,30,0,0,0,0,0,0,397687.27,145616.01,38.978,-77.027,253541,2023/03/05 15:02:52+00
81451647,7918335412,2023/02/06 05:00:00+00,1532,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 6400 GEORGIA AVE NW SOUTHBOU*, ,,0,0,Other,,,100,0,0,0,0,0,0,397623.29,144463.39,38.968,-77.027,801694,2023/03/05 15:02:52+00
81451648,7918335423,2023/02/08 05:00:00+00,1511,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 300 RIGGS RD NE EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,399852.83,143321.1,38.958,-77.002,810341,2023/03/05 15:02:52+00
81451649,7918335434,2023/02/08 05:00:00+00,1514,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 300 RIGGS RD NE EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,399852.83,143321.1,38.958,-77.002,810341,2023/03/05 15:02:52+00
81451650,7918335445,2023/02/08 05:00:00+00,1523,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 300 RIGGS RD NE EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,399852.83,143321.1,38.958,-77.002,810341,2023/03/05 15:02:52+00
81451651,7918335762,2023/02/21 05:00:00+00,1432,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,BLOCK 1400 IRVING ST NW NORTH SIDE, ,,0,0,Other,,,30,0,0,0,0,0,0,397083.17,140096.59,38.929,-77.034,809317,2023/03/05 15:02:52+00
81451652,7918356950,2023/02/18 05:00:00+00,1452,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P010,OBSTRUCTING CROSSWALK,AT 1200 4TH ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399950.5,137616.59,38.906,-77.001,800030,2023/03/05 15:02:52+00
81451654,7918402693,2023/02/18 05:00:00+00,1507,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P077,MOTOR RUNNING UNATTENDED,AT 1273 4TH ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,400068.31,137844.31,38.908,-76.999,69167,2023/03/05 15:02:52+00
81451655,7918402704,2023/02/18 05:00:00+00,1508,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P001,PARK ABREAST OF ANOTHER VEHICLE,AT 1273 4TH ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,400068.31,137844.31,38.908,-76.999,69167,2023/03/05 15:02:52+00
81451656,7918414836,2023/02/01 05:00:00+00,1554,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P168,NO FRONT TAGS.,BLOCK 4700 TILDEN ST NW NORTH SIDE, ,,0,0,Other,,,50,0,0,0,0,0,0,391896.03,141490.58,38.941,-77.093,804839,2023/03/05 15:02:52+00
81451657,7918414840,2023/02/01 05:00:00+00,1556,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P169,NO REAR TAGS.,BLOCK 4700 TILDEN ST NW NORTH SIDE, ,,0,0,Other,,,50,0,0,0,0,0,0,391896.03,141490.58,38.941,-77.093,804839,2023/03/05 15:02:52+00
81451658,7918414851,2023/02/01 05:00:00+00,1559,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P170,FAILURE TO DISPLAY CURRENT TAGS,BLOCK 4700 TILDEN ST NW NORTH SIDE, ,,0,0,Other,,,100,0,0,0,0,0,0,391896.03,141490.58,38.941,-77.093,804839,2023/03/05 15:02:52+00
81451659,7918426051,2023/02/12 05:00:00+00,2232,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,Parking Lot 531 G ST SW NORTH SIDE, ,,0,0,Other,,,25,0,0,0,0,0,0,398239.76,134873.52,38.882,-77.02,147316,2023/03/05 15:02:52+00
81451660,7918426062,2023/02/14 05:00:00+00,0,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P059,PARK IN A FIRE LANE,Parking Lot 901 NEW JERSEY AVE NW, ,,0,0,Other,,,50,50,0,0,0,0,0,398883.33,137112.54,38.902,-77.013,238376,2023/03/05 15:02:52+00
81451661,7918428486,2023/02/02 05:00:00+00,818,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P029,PARK WITH LEFT WHEEL TO THE CURB,AT 1600 T ST NW, ,,0,0,Other,,,20,0,0,0,0,0,0,396795.77,138618.11,38.915,-77.037,226113,2023/03/05 15:02:52+00
81451662,7918428501,2023/02/06 05:00:00+00,708,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,AT 1914 14TH ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397203.72,138692.26,38.916,-77.032,302384,2023/03/05 15:02:52+00
81451663,7918428512,2023/02/06 05:00:00+00,925,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,AT 1600 T ST NW  @16TH ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,396833.87,138634.62,38.916,-77.037,905989,2023/03/05 15:02:52+00
